gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,homeTeamAbbr,visitorTeamAbbr,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,missedTackler,assistTackler,tackler,kickoffReturnFormation,gunners,puntRushers,specialTeamsSafeties,vises,kickContactType,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,playDirection,x_football,y_football,gunner1_jersey_num,gunner2_jersey_num,defense_team_abbr,x_gunner1,y_gunner1,x_gunner2,y_gunner2,distance_returner_gunner1,distance_returner_gunner2,y_football_rescaled
2019092907,1203,"(9:17) T.Way punts 58 yards to NYG 17, Center-N.Sundberg. T.Jones MUFFS catch, and recovers at NYG 17. T.Jones to NYG 17 for no gain (S.Thomas).",2,4,4,WAS,Punt,Muffed,40600,41418,,WAS,25,09:17:00,,,,14,0,,58,0.0,58,35,NYG,WAS,OK,0.72,2.01,4.94,N,R,R,,,,,,,WAS 30; WAS 38,,NYG 24; NYG 31; NYG 36,NYG 25; NYG 30,MBDR,2019-09-29T17:46:28.800Z,93.29,8.19,1.35,2.03,0.13,333.02,27.8,punt_received,41418,T.J. Jones,80,WR,home,88,right,92.69,8.4,30,38,WAS,79.31,17.94,93.35,6.92,17.044146,1.2714165,31.52
2018111802,2310,"(11:31) P.O'Donnell punts 38 yards to MIN 14, Center-P.Scales. M.Sherels pushed ob at MIN 24 for 10 yards (D.Houston-Carson).",3,4,6,CHI,Punt,Return,41420,36071,,CHI,48,11:31:00,,,,14,0,,38,10.0,28,58,CHI,MIN,OK,0.83,2.15,4.15,A,L,L,R,R,,,CHI 36,,CHI 15; CHI 27,MIN 30; MIN 31; MIN 57,MIN 41,MIN 24; MIN 17,CC,2018-11-19T02:58:58.400Z,95.69,47.24,4.86,3.09,0.5,290.5,335.69,punt_received,36071,Marcus Sherels,35,CB,away,71,right,94.91,47.35,15,27,CHI,94.89,42.95,98.78,22.0,4.3639545,25.428442,22.33
2020100400,1096,"(14:32) A.Lee punts 53 yards to CAR 7, Center-A.Brewer. P.Cooper to CAR 13 for 6 yards (D.Gardeck; C.Washington).",2,4,9,ARI,Punt,Return,29141,43406,,ARI,40,14:32:00,,,,14,0,,53,6.0,47,70,CAR,ARI,OK,0.82,1.98,4.71,N,C,C,C,C,,ARI 28,ARI 45,,ARI 16; ARI 28,CAR 50,,CAR 25; CAR 20,CC,2020-10-04T17:46:04.300Z,17.08,37.57,2.58,1.38,0.26,141.7,219.21,punt_received,43406,Pharoh Cooper,14,WR,home,78,left,17.59,37.56,16,28,ARI,33.07,32.32,30.31,41.77,16.829813,13.880667,59.06
2019092205,620,"(5:32) A.Cole punts 60 yards to MIN 8, Center-T.Sieg. C.Beebe to MIN 21 for 13 yards (F.Moreau).",1,4,6,OAK,Punt,Return,48335,46534,,OAK,32,05:32:00,,,,7,0,,60,13.0,47,42,MIN,OAK,OK,0.91,2.22,4.45,N,C,C,R,R,,,OAK 87,,OAK 32; OAK 22,MIN 91,MIN 27,MIN 44; MIN 38,CC,2019-09-22T17:26:57.600Z,101.16,26.11,2.62,3.03,0.27,278.44,75.28,punt_received,46534,Chad Beebe,12,WR,home,78,right,100.4,26.52,32,22,OAK,78.97,28.24,90.99,22.29,22.291994,10.863761,99.51
2019120803,2360,"(8:09) T.Way punts 44 yards to GB 40, Center-N.Sundberg. T.Ervin to WAS 49 for 11 yards (J.Reaves).",3,4,19,WAS,Punt,Return,40600,43408,,WAS,16,08:09:00,,,,17,6,,44,11.0,33,26,GB,WAS,OK,0.8,2.02,4.59,N,C,C,L,L,WAS 30,,WAS 39,,WAS 30; WAS 89,GB 42; GB 44; GB 81,,GB 37; GB 25,CC,2019-12-08T19:57:45.200Z,69.69,18.3,1.85,1.88,0.18,251.75,213.58,punt_received,43408,Tyler Ervin,32,RB,home,77,right,69.64,18.29,30,89,WAS,64.1,22.4,70.11,2.91,6.932395,15.39573,68.63
2018100700,736,"(5:19) C.Bojorquez punts 40 yards to TEN 37, Center-R.Ferguson. N.Williams to BUF 25 for 38 yards (L.Pitts).",1,4,9,BUF,Punt,Return,46903,40305,,BUF,23,05:19:00,,,,7,0,,40,38.0,2,87,BUF,TEN,OK,0.68,2.07,4.48,N,C,C,R,R,BUF 44,,BUF 30,,BUF 30; BUF 26,,TEN 36,TEN 29; TEN 21; TEN 26,CC,2018-10-07T17:25:46.000Z,46.5,35.76,1.88,3.27,0.2,95.77,43.38,punt_received,40305,Nick Williams,14,WR,away,77,left,47.06,35.78,30,26,BUF,54.92,6.02,57.89,24.56,30.908962,15.974107,65.74
2019092205,1605,"(5:22) B.Colquitt punts 49 yards to OAK 11, Center-A.Cutting. J.Richard MUFFS catch, and recovers at OAK 9. J.Richard to OAK 9 for no gain (A.Abdullah).",2,4,9,MIN,Punt,Muffed,34723,44045,,MIN,40,05:22:00,,,,21,7,,51,0.0,51,50,MIN,OAK,OK,0.81,2.08,4.56,N,C,C,,,MIN 31,,MIN 31,,MIN 31; MIN 27,OAK 58; OAK 98,,OAK 22; OAK 20; OAK 35,MBDR,2019-09-22T18:11:16.300Z,99.33,17.54,2.0,1.88,0.19,34.13,94.83,punt_received,44045,Jalen Richard,30,RB,away,83,right,100.16,17.82,31,27,MIN,91.08,21.95,90.27,10.49,9.35471,11.479813,66.87
2018101411,3461,"(3:25) (Punt formation) B.Kern punts 44 yards to 50, Center-B.Brinkley. C.Jones to TEN 36 for 14 yards (D.Bates).",4,4,15,TEN,Punt,Return,33338,43349,,TEN,6,03:25:00,,,,0,21,,44,14.0,30,104,TEN,BAL,OK,0.76,1.98,3.34,N,C,C,L,L,,,TEN 53,,TEN 36; TEN 29,,,,CC,2018-10-14T23:10:38.600Z,59.65,27.33,3.36,0.67,0.34,76.3,81.23,punt_received,43349,Cyrus Jones,27,CB,away,66,left,59.65,27.62,36,29,TEN,101.26,18.37,102.68,33.08,42.56376,43.41248,96.36
2019121504,213,"(11:51) C.Wadman to DEN 33 for -10 yards. FUMBLES, and recovers at DEN 34. C.Wadman punts 39 yards to KC 18. M.Hardman to KC 16 for -2 yards (D.Harris). PENALTY on DEN-J.Jones, Ineligible Downfield Kick, 5 yards, enforced at KC 16.",1,4,3,DEN,Punt,Return,45986,47839,,DEN,43,11:51:00,IDK,DEN 43,-5.0,0,0,,39,-2.0,36,67,KC,DEN,OK,0.82,3.57,3.77,A,C,C,,,,DEN 43,DEN 27,,DEN 27; DEN 19,KC 13; KC 81,,KC 35; KC 24,CC,2019-12-15T18:07:47.200Z,27.73,21.68,1.7,1.36,0.17,107.83,167.08,punt_received,47839,Mecole Hardman,17,WR,home,87,left,28.33,21.62,27,19,DEN,28.35,25.64,27.46,27.64,4.0082417,5.9661126,81.13
2018100705,4518,"(1:13) D.Colquitt punts 63 yards to JAX 3, Center-J.Winchester. J.Mickens to JAX 9 for 6 yards (Dam. Williams).",4,4,7,KC,Punt,Return,29926,44029,,KC,34,01:13:00,,,,30,14,,63,6.0,57,76,KC,JAX,OK,0.85,2.07,4.62,N,C,C,C,C,,,KC 26,,KC 35; KC 19,JAX 48; JAX 52; JAX 55,JAX 17; JAX 22,JAX 43; JAX 23,CC,2018-10-07T20:21:38.800Z,13.75,26.74,0.68,5.05,0.1,103.73,221.95,punt_received,44029,Jaydon Mickens,85,WR,away,82,left,13.51,26.85,35,19,KC,30.46,22.84,31.5,31.24,17.159082,18.31154,99.25
2020112601,123,"(13:20) T.Way punts 60 yards to DAL 19, Center-N.Sundberg. C.Lamb to DAL 28 for 9 yards (J.Sprinkle). DAL-S.Parker was injured during the play.",1,4,14,WAS,Punt,Return,40600,52425,,WAS,21,13:20:00,,,,0,0,,60,9.0,51,31,DAL,WAS,OK,0.73,2.07,4.85,N,L,L,R,R,,,WAS 87,,WAS 25; WAS 32,DAL 92,,DAL 40; DAL 33; DAL 34; DAL 29,CC,2020-11-26T21:39:24.500Z,89.05,41.12,4.47,2.52,0.46,292.12,56.98,punt_received,52425,CeeDee Lamb,88,WR,home,80,right,87.72,40.62,25,32,WAS,75.37,47.68,62.05,23.39,15.171553,32.300972,47.58
2019091512,4123,"(2:35) J.Hekker punts 66 yards to NO 13, Center-J.McQuaide. D.Harris to NO 22 for 9 yards (N.Scott).",4,4,15,LA,Punt,Return,38815,48415,,LA,21,02:35:00,,,,27,9,,66,9.0,57,31,LA,NO,OK,0.81,2.09,4.64,N,L,L,C,C,LA 48,,LA 33,,LA 20; LA 88,NO 07; NO 34; NO 93,NO 52; NO 54,NO 48; NO 22; NO 24; NO 21,CC,2019-09-15T23:25:54.400Z,93.4,44.12,4.18,3.56,0.43,327.87,67.9,punt_received,48415,Deonte Harris,11,WR,away,77,right,92.73,44.02,20,88,LA,59.38,49.48,66.16,31.82,34.43966,29.888252,34.82
2019101310,252,"(11:29) C.Jones punts 55 yards to NYJ 7, Center-L.Ladouceur. B.Berrios to NYJ 17 for 10 yards (C.Goodwin).",1,4,5,DAL,Punt,Return,38138,46279,,DAL,38,11:29:00,,,,0,0,,55,10.0,45,72,NYJ,DAL,OK,0.89,2.07,4.32,N,C,C,C,C,DAL 83,,DAL 29,,DAL 83; DAL 29,NYJ 44; NYJ 47; NYJ 51; NYJ 93,NYJ 41,NYJ 23; NYJ 34,CC,2019-10-13T20:34:13.700Z,17.78,16.09,1.49,2.47,0.14,90.94,324.77,punt_received,46279,Braxton Berrios,10,WR,home,76,left,18.03,15.68,83,29,DAL,22.79,13.53,30.97,20.8,5.626162,14.00572,58.84
2018091604,815,"(14:22) L.Edwards punts 60 yards to MIA 18, Center-T.Hennessy. J.Grant pushed ob at MIA 40 for 22 yards (T.Brooks).",2,4,13,NYJ,Punt,Return,43524,43475,,NYJ,22,14:22:00,,,,0,7,,60,22.0,38,88,NYJ,MIA,OK,0.8,2.01,3.85,N,L,L,R,R,NYJ 27; NYJ 51; NYJ 56,,NYJ 23,,NYJ 27; NYJ 17,MIA 16; MIA 90,,MIA 29; MIA 31; MIA 24; MIA 35,CC,2018-09-16T17:39:04.400Z,31.9,14.66,6.29,3.28,0.64,159.1,225.54,punt_received,43475,Jakeem Grant,19,WR,away,69,left,32.12,13.88,27,17,NYJ,51.39,3.54,55.63,18.57,22.439129,24.049969,52.08
2018122302,2717,"(2:27) (Punt formation) L.Cooke punts 42 yards to MIA 25, Center-M.Overton. D.Amendola to MIA 28 for 3 yards (T.Herndon).",3,4,11,JAX,Punt,Return,46316,33566,,JAX,33,02:27:00,,,,7,7,,42,3.0,39,77,MIA,JAX,OK,0.94,2.17,3.62,N,C,C,C,C,,,JAX 41,,JAX 43; JAX 41,MIA 36,MIA 31,MIA 24,CC,2018-12-23T20:05:39.200Z,35.43,33.46,3.38,3.16,0.32,120.33,145.79,punt_received,33566,Danny Amendola,80,WR,home,58,left,35.59,33.12,43,41,JAX,38.59,23.98,39.57,36.93,9.992798,5.401898,75.72
2019100606,112,"(13:07) L.Edwards punts 52 yards to PHI 31, Center-T.Hennessy. D.Sproles ran ob at PHI 47 for 16 yards (D.Brown).",1,4,18,NYJ,Punt,Return,43524,29957,,NYJ,17,13:07:00,,,,0,0,,52,16.0,36,27,PHI,NYJ,OK,0.85,2.04,4.39,A,L,L,R,R,NYJ 42; NYJ 50,,NYJ 87,,NYJ 25; NYJ 15,PHI 94,PHI 32,PHI 39; PHI 37; PHI 36,CC,2019-10-06T17:05:58.100Z,78.89,40.14,1.39,0.8,0.15,253.73,5.93,punt_received,29957,Darren Sproles,43,RB,home,75,right,78.15,40.27,25,15,NYJ,69.92,47.45,57.07,23.84,11.571387,27.23605,48.89
2019121508,1551,"(6:35) C.Johnston punts 47 yards to WAS 24, Center-R.Lovato. S.Sims to WAS 35 for 11 yards (T.Edwards; R.Lovato).",2,4,10,PHI,Punt,Return,45603,48051,,PHI,29,06:35:00,,,,14,10,,47,11.0,36,81,WAS,PHI,OK,0.93,2.15,3.98,A,C,C,R,R,PHI 49,PHI 45,PHI 57,,PHI 32; PHI 39,,WAS 39,WAS 41; WAS 30; WAS 32,CC,2019-12-15T19:03:31.300Z,33.78,14.24,3.01,4.49,0.32,96.63,175.21,punt_received,48051,Steven Sims,15,WR,home,74,left,34.66,14.28,32,39,PHI,46.0,2.61,38.64,45.31,16.869656,31.447805,53.58
2018110407,2301,"(12:06) T.Daniel punts 48 yards to DEN 22, Center-J.Weeks. A.Jones to DEN 19 for -3 yards (A.Moore).",3,4,3,HOU,Punt,Return,46810,29830,,HOU,30,12:06:00,,,,10,16,,48,-3.0,51,80,DEN,HOU,OK,0.89,2.13,4.04,N,L,L,,,,,HOU 33,,HOU 33; HOU 23,DEN 21; DEN 40; DEN 45; DEN 48,DEN 35; DEN 38,DEN 41; DEN 22,CC,2018-11-04T22:56:58.200Z,32.09,5.26,3.77,3.69,0.39,177.56,178.4,punt_received,29830,Adam Jones,24,CB,home,73,left,32.24,4.6,33,23,HOU,37.12,4.6,46.23,22.59,5.0731153,22.366682,17.26
2020111512,923,"(15:00) T.Long punts 42 yards to MIA 26, Center-C.Mazza. J.Grant to MIA 44 for 18 yards (C.Mazza).",2,4,3,LAC,Punt,Return,42663,43475,,LAC,32,15:00:00,,,,14,0,,42,18.0,24,78,MIA,LAC,OK,0.91,2.24,3.75,N,C,C,C,C,,,LAC 45,,LAC 12; LAC 83,,,MIA 23; MIA 33,CC,2020-11-15T21:43:10.700Z,36.02,25.68,1.89,3.4,0.2,81.7,115.32,punt_received,43475,Jakeem Grant,19,WR,home,72,left,36.22,25.57,12,83,LAC,45.04,20.91,40.82,40.41,10.203592,15.49235,95.95
2019122200,2939,"(11:07) S.Martin punts 51 yards to DEN 10, Center-D.Muhlbach. D.Spencer pushed ob at DEN 24 for 14 yards (D.Virgin). PENALTY on DET-S.Longa, Unnecessary Roughness, 15 yards, enforced at DEN 24.",4,4,9,DET,Punt,Return,40113,42051,,DET,39,11:07:00,UNRd,DET 54,-15.0,20,17,,51,14.0,22,71,DEN,DET,OK,0.86,2.23,5.09,N,R,R,L,L,,,DET 30,,DET 49; DET 30,,DEN 49,DEN 20; DEN 26; DEN 27,CC,2019-12-22T23:21:09.000Z,20.68,40.83,3.69,0.26,0.37,81.03,340.32,punt_received,42051,Diontae Spencer,11,WR,home,82,left,21.15,40.49,49,30,DET,28.7,29.02,42.71,34.79,14.275731,22.842997,48.07
2018111103,576,"(4:52) M.Haack punts 39 yards to GB 31, Center-J.Denney. T.Williams to 50 for 19 yards (A.Derby). FUMBLES (A.Derby), RECOVERED by MIA-L.Carroo at 50. L.Carroo to 50 for no gain (J.Jackson).",1,4,4,MIA,Punt,Return,45296,31517,,MIA,30,04:52:00,,,,7,0,,39,19.0,20,80,GB,MIA,OK,0.84,2.08,3.84,N,C,C,L,L,MIA 55,MIA 45,MIA 85,,MIA 35; MIA 31,GB 62,GB 37,GB 23; GB 28,CC,2018-11-11T21:46:19.300Z,41.75,23.96,3.1,1.54,0.31,60.6,19.98,punt_received,31517,Tramon Williams,38,CB,home,71,left,42.73,23.71,35,31,MIA,50.54,14.26,51.78,40.3,13.090229,19.172806,88.97
2019090806,3191,"(12:16) T.Way punts 56 yards to PHI 19, Center-N.Sundberg. D.Sproles to PHI 22 for 3 yards (D.Everett).",4,4,6,WAS,Punt,Return,40600,29957,,WAS,25,12:16:00,,,,29,20,,56,3.0,53,85,PHI,WAS,OK,0.8,1.97,4.87,N,C,C,,,,,WAS 22,,WAS 30; WAS 37,PHI 19; PHI 36; PHI 58; PHI 85,,PHI 29; PHI 32,CC,2019-09-08T19:37:06.800Z,29.02,18.63,1.4,0.38,0.14,40.84,193.91,punt_received,29957,Darren Sproles,43,RB,home,80,left,28.7,19.12,30,37,WAS,46.4,18.32,44.85,41.83,17.382765,28.086098,71.74
2018121602,1911,"(1:05) S.Martin punts 50 yards to BUF 13, Center-D.Muhlbach. M.Hyde to BUF 13 for no gain (T.Walker).",2,4,2,DET,Punt,Return,40113,40107,,DET,37,01:05:00,,,,7,13,,50,0.0,50,73,BUF,DET,OK,0.81,2.15,3.71,A,L,L,R,R,,,DET 47,,DET 47; DET 17,,,BUF 47; BUF 27,CC,2018-12-16T19:16:01.500Z,23.52,11.25,7.83,1.83,0.79,127.19,190.22,punt_received,40107,Micah Hyde,23,SS,home,73,left,24.35,10.21,47,17,DET,28.93,6.57,35.81,23.48,7.153356,17.33831,38.31
2019111703,1315,"(6:19) (Punt formation) L.Cooke punts 47 yards to IND 19, Center-M.Orzech. C.Rogers to IND 20 for 1 yard (B.Watson).",2,4,1,JAX,Punt,Return,46316,43556,,JAX,34,06:19:00,,,,10,7,,47,1.0,46,76,IND,JAX,<,0.8,2.19,3.26,N,C,C,,,,,JAX 40,,JAX 13; JAX 40,IND 90; IND 92,IND 42,IND 34; IND 39,CFFG,2019-11-17T18:57:24.300Z,29.36,18.62,4.76,1.77,0.47,121.12,175.54,punt_received,43556,Chester Rogers,80,WR,home,84,left,30.08,18.53,13,40,JAX,40.39,21.57,37.4,31.99,11.417679,15.6012335,69.53
2018121602,2574,"(7:09) S.Martin punts 55 yards to BUF 26, Center-D.Muhlbach. I.McKenzie to BUF 36 for 10 yards (K.Sheppard). BUF-I.McKenzie was injured during the play. His return is Probable.  I.McKenzie taken off field on cart.",3,4,1,DET,Punt,Return,40113,44985,,DET,19,07:09:00,,,,7,13,,55,10.0,45,91,BUF,DET,OK,0.84,2.21,4.59,N,C,C,C,C,,,DET 51,,DET 47; DET 17,BUF 80,BUF 29; BUF 37,BUF 30; BUF 10,CC,2018-12-16T19:51:57.000Z,35.62,36.82,1.35,1.11,0.13,91.36,329.3,punt_received,44985,Isaiah McKenzie,19,WR,home,80,left,35.54,36.79,47,17,DET,45.23,26.45,43.83,43.87,14.13821,10.82158,61.95
2020110101,2525,"(8:08) K.Huber punts 42 yards to TEN 8, Center-C.Harris. K.Raymond to TEN 11 for 3 yards (B.Wilson).",3,4,3,CIN,Punt,Return,34593,43584,,,50,08:08:00,,,,17,7,,42,3.0,39,60,CIN,TEN,OK,0.87,2.27,4.2,A,C,C,,,,,CIN 40,,CIN 12; CIN 40,,,TEN 36; TEN 30,CC,2020-11-01T20:00:53.200Z,17.99,17.16,3.09,0.56,0.31,111.91,169.31,punt_received,43584,Kalif Raymond,14,WR,away,76,left,18.9,16.91,12,40,CIN,22.9,19.27,21.2,21.46,5.3441744,5.3660135,63.45
2020100409,1935,"(:52) T.Way punts 49 yards to BAL 18, Center-N.Sundberg. J.Proche to BAL 23 for 5 yards (F.Moreau).",2,4,15,WAS,Punt,Return,40600,52609,,WAS,33,00:52:00,,,,7,21,,49,5.0,44,77,WAS,BAL,OK,0.82,2.03,4.66,N,R,R,L,L,,,WAS 25,,WAS 89; WAS 25,,,BAL 23; BAL 31; BAL 28; BAL 41,CC,2020-10-04T18:21:45.300Z,27.49,46.62,0.92,2.97,0.1,92.97,14.16,punt_received,52609,James Proche,11,WR,away,76,left,27.01,46.66,89,25,WAS,54.93,30.39,40.37,51.28,31.880503,13.69708,24.92
2018102800,2455,"(3:22) (Punt formation) C.Johnston punts 60 yards to JAX 25, Center-R.Lovato. D.Westbrook to JAX 48 for 23 yards (K.Grugier-Hill).",3,4,20,PHI,Punt,Return,45603,44923,,PHI,15,03:22:00,,,,12,17,,60,23.0,37,95,JAX,PHI,OK,0.87,2.09,4.72,N,C,C,R,R,PHI 01,,PHI 54,,PHI 18; PHI 16,JAX 33,JAX 17,JAX 84; JAX 41,CC,2018-10-28T15:36:06.100Z,35.68,40.72,3.44,2.85,0.35,119.89,283.11,punt_received,44923,Dede Westbrook,12,WR,home,82,left,36.59,40.33,18,16,PHI,50.64,27.53,45.23,41.79,19.944365,9.6097555,48.67
2020101810,3603,"(5:09) J.Scott punts 55 yards to TB 22, Center-H.Bradley. J.Mickens to TB 31 for 9 yards (O.Burks).",4,4,17,GB,Punt,Return,46241,44029,,GB,23,05:09:00,,,,38,10,,55,9.0,46,33,TB,GB,OK,0.84,2.06,5.06,N,C,C,L,L,,,GB 42,,GB 56; GB 29; GB 19,,,TB 35; TB 26; TB 29,CC,2020-10-18T23:19:53.900Z,87.59,35.54,1.99,2.21,0.2,270.84,101.3,punt_received,44029,Jaydon Mickens,85,WR,home,85,right,86.93,35.62,56,29,GB,66.15,35.42,66.14,54.54,21.440336,28.654886,66.34
2020091309,2783,"(7:53) T.Long punts 63 yards to CIN 10, Center-C.Mazza. A.Erickson to CIN 32 for 22 yards (D.King II).",3,4,8,LAC,Punt,Return,42663,43663,,LAC,27,07:53:00,,,,10,6,,63,22.0,41,83,CIN,LAC,OK,0.87,2.26,4.64,N,C,C,C,L,,,LAC 20,,LAC 12; LAC 28,CIN 34; CIN 59,CIN 41,CIN 27; CIN 40; CIN 80,CC,2020-09-13T22:15:36.600Z,20.8,38.65,2.7,1.37,0.28,135.68,258.78,punt_received,43663,Alex Erickson,12,WR,home,79,left,21.94,37.92,12,28,LAC,47.17,14.99,40.24,47.4,35.428413,21.318445,57.71
2018122310,128,"(13:46) T.Daniel punts 48 yards to PHI 12, Center-J.Weeks. D.Sproles to PHI 23 for 11 yards (J.Reid).",1,4,3,HOU,Punt,Return,46810,29957,,HOU,40,13:46:00,,,,0,0,,48,11.0,37,70,PHI,HOU,OK,0.82,2.07,3.49,A,L,L,R,R,,,HOU 20,,HOU 33; HOU 23,PHI 36,PHI 41,PHI 29; PHI 34,CC,2018-12-23T18:05:02.600Z,22.18,12.99,2.49,1.57,0.24,103.32,189.05,punt_received,29957,Darren Sproles,43,RB,home,66,left,21.95,12.79,33,23,HOU,42.35,1.92,34.52,23.17,23.008125,15.997125,47.99
2021010313,1312,"(8:33) R.Sanchez punts 53 yards to JAX 9, Center-L.Rhodes. C.Claybrooks to JAX 22 for 13 yards (T.Burton).",2,4,4,IND,Punt,Return,45153,52631,,IND,38,08:33:00,,,,17,0,,53,13.0,40,72,IND,JAX,OK,0.94,2.23,4.31,N,C,C,L,L,,,IND 80,,IND 16; IND 30,JAX 85,JAX 84,JAX 40; JAX 31,CC,2021-01-03T22:23:24.400Z,19.08,18.74,1.51,2.28,0.15,94.07,340.68,punt_received,52631,Chris Claybrooks,27,CB,away,77,left,19.68,18.55,16,30,IND,34.48,7.57,30.96,18.58,19.02443,11.881078,69.61
2018112510,2857,"(1:58) J.Scott punts 43 yards to MIN 44, Center-H.Bradley. M.Sherels pushed ob at GB 36 for 20 yards (O.Burks). PENALTY on GB, Illegal Formation, 5 yards, enforced at GB 36.",3,4,22,GB,Punt,Return,46241,36071,,GB,13,01:58:00,ILF,GB,-5.0,17,14,,43,20.0,18,23,MIN,GB,OK,0.89,2.22,4.05,N,C,C,L,L,,,GB 42,,GB 82; GB 28,,,MIN 15; MIN 24; MIN 27; MIN 17,CC,2018-11-26T03:37:09.800Z,65.52,30.47,0.47,4.09,0.06,232.14,46.55,punt_received,36071,Marcus Sherels,35,CB,home,74,right,65.21,30.7,82,28,GB,58.59,41.47,54.54,26.42,13.0009575,11.7031145,84.8
2020110811,2524,"(4:58) T.Morstead punts 51 yards to TB 18, Center-Z.Wood. J.Mickens to TB 19 for 1 yard (A.Trautman).",3,4,12,NO,Punt,Return,34615,44029,,NO,31,04:58:00,,,,0,31,,51,1.0,50,79,TB,NO,OK,0.89,2.27,5.12,N,C,C,C,C,,,NO 82,,NO 12; NO 48,,,TB 35; TB 26; TB 29,CC,2020-11-09T03:22:37.300Z,27.73,29.18,0.69,1.53,0.06,144.48,322.95,punt_received,44029,Jaydon Mickens,85,WR,home,83,left,27.99,28.51,12,48,NO,34.06,26.41,41.0,43.04,6.909544,19.188343,93.02
2019102011,2430,"(11:04) (Punt formation) C.Jones punts 54 yards to PHI 17, Center-L.Ladouceur. B.Scott to DAL 47 for 36 yards (J.Heath). PENALTY on PHI-R.Ford, Illegal Block Above the Waist, 10 yards, enforced at PHI 25.",3,4,23,DAL,Punt,Return,38138,46270,,DAL,29,11:04:00,IBW,PHI 36,10.0,27,7,,54,8.0,56,81,DAL,PHI,OK,0.97,2.05,4.37,N,R,R,L,L,,,,,DAL 29; DAL 83,,,PHI 39; PHI 36; PHI 32,CC,2019-10-21T02:12:07.300Z,27.49,39.92,0.26,2.65,0.04,88.17,215.79,punt_received,46270,Boston Scott,35,RB,away,73,left,28.64,40.33,29,83,DAL,47.89,38.04,43.78,43.51,20.486444,16.680893,48.67
2019121504,2544,"(6:17) D.Colquitt punts 41 yards to DEN 36, Center-J.Winchester. D.Spencer pushed ob at DEN 44 for 8 yards (B.Pringle). PENALTY on KC-B.Pringle, Face Mask (15 Yards), 15 yards, enforced at DEN 44.",3,4,3,KC,Punt,Return,29926,42051,,KC,23,06:17:00,FMM,KC 13,-15.0,23,3,,41,8.0,18,87,KC,DEN,OK,0.82,2.19,2.99,N,C,C,L,L,KC 23,,KC 13,,KC 11; KC 13,,DEN 36,DEN 20; DEN 26; DEN 27,CFFG,2019-12-15T20:03:52.700Z,46.35,27.35,2.09,0.76,0.21,261.74,43.62,punt_received,42051,Diontae Spencer,11,WR,away,77,left,46.88,27.58,11,13,KC,46.87,19.68,54.18,45.92,7.687607,20.153257,96.51
2019122206,1523,"(6:55) J.Gillan punts 46 yards to BAL 35, Center-C.Hughlett. D.Thomas to BAL 35 for no gain (K.Hodge).",2,4,12,CLE,Punt,Return,48139,41353,,CLE,19,06:55:00,,,,6,0,,46,0.0,46,29,CLE,BAL,OK,0.84,2.07,4.76,N,C,C,,,,,CLE 12,,CLE 20; CLE 12,BAL 58; BAL 80,BAL 10,BAL 44; BAL 28; BAL 41,CC,2019-12-22T19:06:24.500Z,75.86,26.25,0.06,0.96,0.01,237.86,135.0,punt_received,41353,De'Anthony Thomas,16,WR,away,82,right,74.8,26.35,20,12,CLE,70.69,38.03,65.86,24.54,12.864575,10.145151,98.87
2020121303,2796,"(4:59) J.Fox punts 52 yards to GB 19, Center-D.Muhlbach. T.Austin to GB 21 for 2 yards (J.Agnew).",3,4,6,DET,Punt,Return,48258,39954,,DET,29,04:59:00,,,,14,21,,52,2.0,50,39,DET,GB,OK,0.81,2.14,4.97,N,C,C,C,C,,,DET 39,,DET 39; DET 47,GB 49,GB 39,GB 37; GB 41; GB 25,CC,2020-12-13T23:26:58.900Z,90.62,20.83,0.82,1.96,0.08,264.59,164.92,punt_received,39954,Tavon Austin,16,WR,away,81,right,89.98,20.85,39,47,DET,88.83,23.15,75.55,7.68,2.930273,20.000685,78.24
2018111800,1363,"(4:51) C.Jones punts 44 yards to ATL 38, Center-L.Ladouceur. J.Hardy to ATL 40 for 2 yards (D.Wilson).",2,4,15,DAL,Punt,Return,38138,42450,,DAL,18,04:51:00,,,,3,3,,44,2.0,42,92,ATL,DAL,OK,0.87,2.11,3.5,N,L,L,R,R,,,DAL 57,,DAL 35; DAL 14,,ATL 41,ATL 20; ATL 83; ATL 34,CFFG,2018-11-18T18:58:27.800Z,48.27,5.06,3.27,4.39,0.35,137.76,261.76,punt_received,42450,Justin Hardy,14,WR,home,76,left,48.79,4.83,35,14,DAL,54.05,1.88,55.37,16.1,6.5970297,13.12599,18.12
