Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
34222,671.994,223.2982638,195.2383681,1.143721216,0.485315785,34576,208.7409967,0.7843326,0.989761684,0.95232341,0.93480797,0.006524992,0.003073614,0.873865941,0.999459017,3
32578,657.571,227.037574,182.8423057,1.241712486,0.592813998,32901,203.6654067,0.781922043,0.990182669,0.946779791,0.89705595,0.006969046,0.002783756,0.804709378,0.999217682,3
66185,1035.179,338.3862849,249.4171013,1.356708434,0.675807632,67385,290.2918519,0.733408685,0.982191882,0.776137256,0.857871211,0.005112734,0.001708132,0.735943014,0.998460094,1
41182,732.169,259.3776148,202.4749612,1.281035508,0.625007822,41483,228.9859186,0.781382817,0.992744016,0.965371836,0.882828377,0.006298325,0.002359989,0.779385943,0.998421067,3
69923,1053.345,368.8079483,242.6859011,1.519692519,0.752993592,71044,298.3768233,0.756087803,0.984221046,0.791933366,0.809030349,0.005274487,0.00139386,0.654530106,0.994684506,1
181877,1596.933,596.6735481,389.934948,1.53018741,0.756913805,183602,481.220312,0.788400935,0.990604678,0.896219223,0.806505188,0.003280643,0.000856185,0.650450618,0.995311346,2
162374,1557.833,580.9771111,357.4782703,1.625209584,0.788288933,164508,454.6878026,0.787153384,0.987027986,0.840784225,0.782626017,0.003578018,0.000828017,0.612503483,0.995446531,2
36888,697.864,249.4449261,188.6030203,1.322592426,0.654466701,37205,216.7193123,0.77758806,0.99147964,0.951816836,0.868806256,0.006762224,0.002376627,0.75482431,0.998324916,3
33538,658.284,227.5186814,187.9440519,1.210566012,0.563582376,33800,206.6443995,0.760516111,0.992248521,0.972569007,0.908252449,0.006783907,0.002847646,0.82492251,0.998623154,3
42301,744.344,255.1204803,211.317871,1.207283034,0.560275708,42647,232.076078,0.762729895,0.991886885,0.959429603,0.909672472,0.006031074,0.002547503,0.827504007,0.999031547,3
72840,1060.226,351.3973376,264.6197971,1.327932912,0.657963191,74400,304.5369738,0.757944684,0.979032258,0.814297123,0.866645649,0.004824236,0.001678706,0.751074681,0.997376789,1
71717,1062.753,415.6042125,220.5620776,1.884295873,0.847558349,72675,302.180278,0.679138258,0.986818025,0.797934603,0.727086658,0.005795059,0.000999039,0.528655009,0.996142451,1
32615,664.789,218.1467463,191.002277,1.142115946,0.483095172,33016,203.7810289,0.808562858,0.987854374,0.927383997,0.934146543,0.00668854,0.003141747,0.872629764,0.996644368,3
62713,1018.346,393.4393746,203.9844917,1.928771012,0.855098933,63714,282.5750724,0.720143769,0.984289167,0.759935472,0.718217572,0.006273649,0.001029732,0.515836481,0.994930452,1
40161,724.95,246.4546274,207.7667023,1.186208496,0.537878895,40535,226.1295499,0.777319707,0.990773406,0.960280862,0.917530145,0.006136666,0.002682833,0.841861566,0.998623342,3
35408,684.211,241.922654,186.6907132,1.295847286,0.635991732,35765,212.3272611,0.735093838,0.990018174,0.950454118,0.877665888,0.006832429,0.002500759,0.770297412,0.998187811,3
173392,1608.021,620.2462774,358.0876099,1.732107619,0.816509971,175368,469.8612041,0.839040914,0.988732266,0.842666032,0.757539741,0.003577133,0.000726669,0.573866459,0.993998465,2
65088,1011.127,369.3171616,225.3597593,1.638789297,0.792242349,66543,287.8760419,0.698069498,0.978134439,0.800017295,0.779481898,0.005674121,0.001292119,0.607592029,0.995715314,1
146862,1422.934,534.4641251,352.7566956,1.515106961,0.751248548,148492,432.4239887,0.819414377,0.989022978,0.911485552,0.80907954,0.003639227,0.000961953,0.654609703,0.991803717,2
176492,1593.206,587.5180638,383.5110041,1.531945779,0.757560793,178253,474.0428185,0.752711376,0.990120783,0.873757712,0.806856585,0.003328865,0.000870285,0.651017548,0.997323585,2
75526,1059.166,377.0555787,255.7796155,1.47414241,0.734729212,76529,310.1010962,0.761965295,0.986893857,0.846015434,0.822428082,0.004992394,0.001408901,0.676387949,0.997092161,1
41117,734.27,248.8671551,210.5372225,1.182057748,0.533210888,41527,228.8051362,0.775792453,0.990126905,0.958340219,0.919386635,0.006052658,0.002667587,0.845271784,0.999160061,3
38727,711.247,245.0828861,201.8026417,1.214468175,0.56745315,39004,222.0557314,0.749144018,0.992898164,0.962017172,0.9060434,0.006328476,0.002630722,0.820914643,0.996974709,3
40516,733.046,255.9552003,201.8966982,1.267753275,0.614653779,40896,227.1267782,0.772336491,0.990708138,0.947488549,0.887369266,0.006317386,0.00241621,0.787424215,0.998259627,3
60918,939.729,347.6327034,223.8423141,1.553024971,0.765105746,61747,278.5017174,0.821661721,0.986574247,0.866862552,0.801137852,0.005706568,0.001450053,0.641821858,0.996765373,1
67012,1010.404,382.8597507,224.0108652,1.709112415,0.810961859,68008,292.0998603,0.807801726,0.985354664,0.82484497,0.762942199,0.005713301,0.00119408,0.5820808,0.994841521,1
79180,1108.719,380.7458768,267.2953435,1.424438869,0.712146555,80955,317.513948,0.704479737,0.978074239,0.809435749,0.833926163,0.004808612,0.001434531,0.695432845,0.990601575,1
36120,683.177,229.6596022,200.469555,1.145608381,0.487901589,36437,214.4514219,0.763539509,0.991300052,0.972503408,0.933779471,0.006358239,0.002981906,0.871944101,0.998906469,3
43066,762.089,276.4788318,198.4456029,1.393222262,0.696290004,43430,234.1651858,0.776061846,0.991618697,0.931822116,0.846955206,0.006419886,0.002037741,0.71733312,0.999404472,3
55660,936.905,325.913361,217.9664207,1.495245736,0.743454614,56773,266.2114067,0.705449937,0.980395611,0.796823168,0.816816487,0.005855432,0.001607817,0.667189174,0.997611767,1
44543,764.877,269.8147058,210.5971091,1.28118903,0.625124633,44928,238.1468224,0.785590829,0.991430734,0.95676686,0.882630996,0.006057399,0.002267684,0.779037474,0.998094266,3
51408,866.227,300.8424616,218.0567255,1.379652294,0.688937967,52127,255.8411588,0.743610143,0.986206764,0.860948432,0.850415721,0.005852055,0.001888049,0.723206898,0.997774056,3
45066,768.715,268.4169536,214.1847085,1.25320316,0.602716742,45424,239.5408385,0.776036644,0.992118704,0.958358867,0.892420673,0.005956086,0.002330339,0.796414658,0.998069367,3
72828,1057.896,378.0114378,246.1248438,1.535852423,0.758988333,73854,304.5118874,0.715951318,0.986107726,0.817753285,0.805562628,0.005190468,0.001348291,0.648931148,0.996662477,1
66871,990.128,372.9684585,229.4178899,1.625716541,0.788438664,67765,291.7923947,0.80186824,0.986807349,0.857166121,0.782351397,0.005577432,0.001288907,0.612073709,0.995058353,1
32114,648.566,222.6575074,183.8290361,1.211220556,0.564236127,32393,202.2098285,0.760670804,0.991387028,0.9593916,0.908165329,0.006933347,0.002909259,0.824764265,0.998971432,3
39834,723.396,258.4963084,196.3030168,1.316822902,0.650619884,40145,225.2070692,0.774980545,0.992253083,0.956558592,0.871219673,0.006489338,0.002306168,0.759023718,0.999499816,3
36059,692.057,237.0532471,193.8591292,1.222811885,0.575520609,36417,214.270261,0.791670326,0.990169426,0.946106031,0.90389085,0.006574038,0.002706923,0.817018669,0.999060138,3
40892,723.304,244.5276055,213.0296844,1.147856958,0.490948333,41189,228.1782449,0.799921753,0.992789337,0.98221482,0.933138999,0.00597984,0.002796757,0.870748391,0.999494599,3
50172,828.968,316.4535715,202.2688176,1.564519807,0.769062358,50547,252.7468584,0.688239894,0.992581162,0.917478182,0.798685435,0.006307374,0.001583184,0.637898424,0.998004719,3
66456,1053.899,351.8617044,241.4055163,1.457554533,0.727525467,68026,290.8855569,0.720718376,0.976920589,0.751875748,0.826704223,0.005294657,0.001525521,0.683439872,0.996150883,1
208477,1726.086,642.6828882,416.1311172,1.544424009,0.762073452,210800,515.2098219,0.794270714,0.988980076,0.879312309,0.8016548,0.003082752,0.000785358,0.642650418,0.992524734,2
42615,748.901,271.5528043,200.1178356,1.356964528,0.675959318,42914,232.9358349,0.76825311,0.993032577,0.95482446,0.857792044,0.006372235,0.002128137,0.73580719,0.998464256,3
42888,750.734,253.1718813,215.8321307,1.17300367,0.522707241,43254,233.68076,0.792856747,0.991538355,0.956254492,0.923012298,0.005903094,0.002642953,0.851951703,0.999342474,3
40143,721.446,251.9267346,203.1890745,1.239863586,0.591179057,40480,226.0788691,0.747820417,0.991674901,0.96919693,0.897399276,0.006275733,0.002510655,0.80532546,0.998493712,3
179725,1592.405,591.5388324,388.9329689,1.52092746,0.75346017,181562,478.3648996,0.79726121,0.989882244,0.890658652,0.808678777,0.003291355,0.000868278,0.653961365,0.994627797,2
49129,805.088,276.1731,226.8514883,1.217418065,0.570337414,49531,250.1059487,0.771667766,0.991883871,0.95249144,0.905612997,0.005621387,0.00233235,0.8201349,0.998447044,3
43033,746.785,259.6430136,211.8346101,1.225687405,0.578237193,43303,234.0754522,0.744721722,0.993764866,0.969661864,0.901528021,0.006033579,0.002458508,0.812752772,0.996180837,3
39455,726.205,248.3634207,202.617037,1.225777577,0.578321866,39861,224.133144,0.781581189,0.989814606,0.940141973,0.902440236,0.006294853,0.002575367,0.814398379,0.998271272,3
44258,771.799,276.9029273,203.8423848,1.358416836,0.676817265,44680,237.3837311,0.766106976,0.990555058,0.933669615,0.857281407,0.006256562,0.002084535,0.734931411,0.998343201,3
74077,1088.087,383.2534395,246.6858243,1.553609498,0.765309565,75268,307.1119759,0.749706501,0.984176542,0.786259683,0.801328688,0.005173717,0.001315907,0.642127667,0.997615641,1
53363,904.64,327.0878319,208.0485855,1.572170419,0.771636833,54318,260.6604723,0.717244624,0.982418351,0.819404845,0.796912777,0.006129487,0.00152492,0.635069973,0.998438227,1
93548,1241.752,460.1698344,260.4665467,1.766713769,0.824389693,95271,345.1217364,0.836086086,0.981914748,0.762385512,0.749987745,0.004919077,0.00096002,0.562481618,0.993744019,1
180547,1649.901,658.5985792,351.8995746,1.871552644,0.845284988,182425,479.4575895,0.834413244,0.989705358,0.833459246,0.727996696,0.003647796,0.000632016,0.529979189,0.991883952,2
30519,629.727,212.9967551,182.7372038,1.165590535,0.513759558,30847,197.1243203,0.770681818,0.989366875,0.967109244,0.925480392,0.006979152,0.003158285,0.856513956,0.99834456,3
64109,960.565,332.3469497,246.8376575,1.346419153,0.669612364,65115,285.7028421,0.705580013,0.984550411,0.873122842,0.859652367,0.005184092,0.001746401,0.739002193,0.995006706,1
38067,707.292,247.8752109,195.7101964,1.26654214,0.613684557,38350,220.1554218,0.786833402,0.9926206,0.956227049,0.888170386,0.006511551,0.002499478,0.788846635,0.999107505,3
48202,815.613,272.3113872,225.9420202,1.205226841,0.558180833,48782,247.7351258,0.756537025,0.988110369,0.910555965,0.909749417,0.005649379,0.002387084,0.827644002,0.997498765,3
82427,1206.126,429.8247672,245.2583275,1.752538931,0.821227619,84490,323.9588183,0.690632593,0.975582909,0.712022961,0.753699747,0.005214611,0.001037995,0.568063309,0.995553064,1
45919,776.844,254.5527528,229.8039285,1.107695392,0.43011257,46375,241.7972015,0.779543332,0.990167116,0.956168989,0.949890343,0.005543517,0.002783935,0.902291663,0.999464317,3
65930,1024.555,366.8341091,229.4159981,1.598990969,0.780308812,67081,289.7320886,0.752634162,0.982841639,0.789264166,0.789817744,0.005563994,0.001335592,0.623812069,0.997469865,1
41059,736.776,266.6742551,196.5105607,1.357047958,0.676008708,41387,228.643702,0.787536443,0.992074806,0.950489428,0.857389484,0.006494904,0.002165036,0.735116727,0.997588654,3
67454,1014.674,343.9890329,249.9889963,1.376016696,0.686917539,68666,293.061598,0.731676628,0.982349343,0.823312119,0.851950411,0.005099609,0.001657196,0.725819503,0.998739755,1
72252,1060.96,376.0016113,246.3715409,1.526156835,0.755420206,73538,303.3052977,0.758002077,0.982512443,0.806606498,0.806659569,0.00520403,0.001359192,0.65069966,0.993069734,1
178848,1643.858,650.513994,351.6060806,1.85012157,0.841340788,180604,477.1963391,0.803211986,0.99027707,0.831697417,0.733568138,0.003637245,0.000649702,0.538122213,0.995591513,2
40504,740.479,245.5417356,210.4261872,1.166878224,0.51533727,40946,227.0931406,0.763189629,0.989205295,0.928287036,0.924865747,0.00606216,0.002736037,0.855376649,0.998120386,3
44442,766.629,263.3496817,215.2035367,1.223723763,0.576385547,44827,237.8766736,0.792644646,0.991411426,0.950239264,0.903273063,0.005925694,0.002433297,0.815902226,0.998438942,3
216075,1767.457,684.2747669,404.0402969,1.693580497,0.80706325,217769,524.5142845,0.811933535,0.992221115,0.869193905,0.766525831,0.003166839,0.000674393,0.58756185,0.99508329,2
79456,1147.524,390.5260079,260.8831498,1.496938412,0.744134203,81544,318.0668503,0.737390142,0.974394192,0.758251027,0.814457536,0.004914997,0.001334064,0.663341079,0.992980741,1
35978,687.586,243.5302452,188.4149583,1.292520761,0.633574163,36297,214.0294661,0.746927421,0.991211395,0.956297082,0.878861949,0.006768866,0.002491026,0.772398326,0.998340872,3
75677,1039.343,394.2064883,245.7193692,1.604295541,0.781961646,76411,310.4109357,0.825897632,0.990394053,0.880351241,0.787432335,0.005209066,0.001235357,0.620049683,0.994742941,1
58260,952.149,319.5159041,232.9670574,1.371506803,0.684380469,59309,272.3581023,0.735401782,0.982312971,0.80755203,0.852408593,0.00548431,0.001786048,0.72660041,0.996537405,1
33338,659.103,232.2637945,182.9185092,1.269766497,0.616255393,33639,206.0273281,0.776747437,0.991052053,0.964368085,0.887040223,0.006966938,0.002660694,0.786840358,0.999103524,3
72511,1130.101,412.4255676,225.2915918,1.830630093,0.837615669,74018,303.8484369,0.658532377,0.979640088,0.713475789,0.736735209,0.005687766,0.001033635,0.542778769,0.993627148,1
52839,883.529,323.1037414,209.2399353,1.544178175,0.761985858,53489,259.3775324,0.693015935,0.987847969,0.850595021,0.802768582,0.006114872,0.001566494,0.644437396,0.995126163,1
82299,1145.17,421.062064,249.7111946,1.686196186,0.805165043,83888,323.7071845,0.770503314,0.981058077,0.788614027,0.768787341,0.005116248,0.001102443,0.591033975,0.996599235,1
75279,1124.613,383.1388142,251.694014,1.52224047,0.753954683,76654,309.5936041,0.789253512,0.982062254,0.747958508,0.808045524,0.005089584,0.00133846,0.65293757,0.993927993,1
41222,748.827,254.8110891,206.3904692,1.23460686,0.58646518,41791,229.0970984,0.722116143,0.986384628,0.923795692,0.899086061,0.006181434,0.002491576,0.808355745,0.998001549,3
38871,717.084,260.5072784,190.1620627,1.369922448,0.683480972,39136,222.4681873,0.774322709,0.993228741,0.949938551,0.853980697,0.006701841,0.002198701,0.729283031,0.999061195,3
147288,1469.066,560.8730875,336.8898228,1.664856133,0.799510208,149204,433.0506969,0.774213896,0.987158521,0.857619434,0.772101045,0.003808003,0.000834783,0.596140023,0.992487374,2
42719,744.219,258.6982909,210.6796809,1.227922359,0.580326743,43060,233.2198965,0.790156111,0.992080817,0.969235773,0.901513093,0.006055813,0.002467405,0.812725858,0.997964253,3
47562,802.028,290.0399054,209.4093521,1.385037977,0.691891111,47944,246.0849837,0.733981481,0.992032371,0.92916087,0.848452158,0.006098144,0.001949337,0.719871065,0.997048764,3
35864,681.39,231.3393316,197.8137403,1.169480599,0.518495342,36158,213.6901098,0.787008997,0.991869019,0.970682229,0.923708512,0.006450461,0.002896745,0.853237416,0.997844604,3
50695,832.041,302.4101617,213.8232786,1.414299526,0.707149758,51159,254.0607776,0.731571808,0.990930237,0.920207009,0.840119843,0.005965286,0.001833057,0.705801351,0.998214516,3
72263,1042.893,399.9327552,230.9794486,1.731464672,0.816358345,73011,303.3283851,0.703988387,0.989754968,0.834922849,0.758448467,0.005534406,0.001129679,0.575244077,0.996014797,1
74486,1133.189,356.8890706,267.7683827,1.332827525,0.661114953,76411,307.9586348,0.773575108,0.974807292,0.728919916,0.862897354,0.004791358,0.001638607,0.744591844,0.992412504,1
35437,685.657,228.037132,198.2331243,1.150348272,0.494281412,35804,212.4141938,0.781549116,0.989749749,0.947224635,0.931489499,0.006435001,0.00298841,0.867672687,0.998125776,3
75661,1176.964,408.0759212,237.125046,1.720931332,0.813845937,77347,310.3781197,0.689130356,0.978202128,0.686365716,0.760589154,0.005393478,0.001113395,0.578495861,0.995551653,1
154727,1478.08,550.0082402,358.9115247,1.532434047,0.757739957,156062,443.8519292,0.768180915,0.991445707,0.889979674,0.806991417,0.003554701,0.000929948,0.651235147,0.997974912,2
36032,741.973,238.7682282,192.4767408,1.240504319,0.591746982,36713,214.1900261,0.771744951,0.981450712,0.822473718,0.89706251,0.006626561,0.002647029,0.804721147,0.998260058,3
35162,673.468,230.2302104,194.6424568,1.182836542,0.5340936,35450,211.5883949,0.786287708,0.991875882,0.974203092,0.919029673,0.0065477,0.002881288,0.844615539,0.999042123,3
37606,700.716,229.643827,209.019182,1.098673456,0.414194161,37942,218.8182952,0.785733687,0.991144378,0.96246055,0.95285947,0.006106574,0.003105223,0.907941169,0.997530862,3
64828,1010.288,356.174454,232.8480203,1.529643471,0.756713099,65960,287.3004929,0.743406266,0.982838084,0.798145553,0.806628577,0.005494145,0.001434744,0.650649661,0.995262005,1
51932,897.618,313.7611961,211.334637,1.484665271,0.739139388,52906,257.1417431,0.726402954,0.98158999,0.809956708,0.819546032,0.00604177,0.00168127,0.671655698,0.997183889,1
43949,764.043,277.995372,201.440147,1.380039561,0.689151896,44246,236.5535981,0.75064904,0.993287529,0.946069974,0.850926389,0.006325408,0.002045673,0.724075719,0.999253138,3
36156,687.239,238.8677906,193.0761368,1.237168894,0.58877486,36461,214.5582648,0.762736536,0.991634898,0.961999059,0.898230206,0.006606588,0.002652819,0.806817503,0.998169518,3
35804,683.756,236.5847337,192.9328021,1.226254588,0.578769272,36096,213.5112846,0.785347664,0.991910461,0.962363431,0.90247279,0.006607774,0.00270378,0.814457136,0.9987318,3
33168,680.621,234.315548,180.5827539,1.297552191,0.637220052,33542,205.5013606,0.761240274,0.9888498,0.899742964,0.877028274,0.007064506,0.002578196,0.769178593,0.998049369,3
89248,1226.968,426.2697932,267.2871627,1.594800846,0.778989039,91234,337.0965483,0.74029098,0.9782318,0.744975318,0.790805621,0.004776239,0.001152245,0.62537353,0.997346234,1
57132,914.731,335.2396035,217.507884,1.541275641,0.760947709,57887,269.7085866,0.71932917,0.986957348,0.858030047,0.804524835,0.005867808,0.001516399,0.64726021,0.997606395,1
38896,726.873,241.0840446,205.7580533,1.171687041,0.521141611,39321,222.5397163,0.782175032,0.989191526,0.925119279,0.923079404,0.006198171,0.002775873,0.852075587,0.998365923,3
45984,790.582,293.5218655,199.762426,1.46935473,0.732682275,46363,241.9682773,0.750269212,0.991825378,0.924533743,0.824362018,0.00638313,0.001818383,0.679572736,0.998533414,3
34425,680.503,232.6456666,188.5544051,1.233838406,0.585767825,34791,209.3591921,0.758928571,0.989480038,0.934165286,0.899905832,0.006758044,0.00273394,0.809830506,0.99919998,3
60409,946.447,359.7523847,215.0499722,1.67287808,0.801666018,61368,277.335767,0.731414665,0.984372963,0.847459422,0.770907376,0.005955278,0.00129745,0.594298183,0.994188403,1
41798,744.664,259.0496348,206.0168242,1.257419804,0.606243154,42168,230.6921466,0.778883423,0.991225574,0.947206453,0.890532607,0.006197656,0.002404399,0.793048324,0.997194668,3
36166,684.301,238.5692529,193.2829526,1.234300541,0.586187457,36460,214.5879339,0.787347063,0.991936369,0.970545706,0.899478584,0.006596506,0.002663527,0.809061724,0.998625323,3
81910,1132.599,411.3963032,253.9366179,1.620074752,0.786762789,83172,322.9412502,0.71960712,0.984826624,0.802406508,0.784988216,0.005022541,0.001176402,0.6162065,0.998300592,1
64033,1005.371,354.1202439,230.9060098,1.533612071,0.758171341,65141,285.5334442,0.768703481,0.982990743,0.796087868,0.806317767,0.005530277,0.001441955,0.650148341,0.997075343,1
36733,696.714,235.2084005,199.1109758,1.181292993,0.53234096,37081,216.2635156,0.770536164,0.99061514,0.950948916,0.919454897,0.006403191,0.002822916,0.845397307,0.998661916,3
72834,1078.61,364.2761238,255.115423,1.427887501,0.713814043,74384,304.5244309,0.779390048,0.979162185,0.786710852,0.835971427,0.005001457,0.001506753,0.698848226,0.997876647,1
61846,1001.069,345.7341462,228.9225198,1.510267083,0.749384982,63198,280.6149905,0.772804518,0.978606918,0.775520807,0.811649626,0.005590243,0.001496528,0.658775116,0.994926372,1
76904,1129.184,398.3228726,246.6602823,1.614864253,0.785196175,78367,312.9172637,0.707013689,0.981331428,0.757930461,0.785586983,0.005179482,0.001216867,0.617146908,0.996608481,1
66291,1048.41,371.479241,227.6488927,1.63180781,0.790224651,67835,290.5242204,0.766547179,0.977238888,0.757882929,0.782073904,0.005603766,0.001293156,0.611639592,0.998078263,1
64214,1087.234,373.9952469,219.543195,1.703515551,0.809571451,66325,285.9367135,0.675823019,0.968171881,0.682642837,0.764546384,0.005824201,0.001227528,0.584531173,0.995757943,1
43951,760.195,262.5755757,213.5670835,1.229475869,0.581768082,44326,236.5589804,0.796386896,0.991539954,0.955715451,0.900917687,0.00597428,0.00242776,0.811652679,0.997907384,3
37663,712.345,233.5697952,205.8281601,1.134780562,0.472692121,38084,218.9840656,0.753998919,0.988945489,0.932704375,0.937553015,0.006201572,0.002955731,0.879005655,0.997478531,3
57641,938.653,333.5431815,223.8544724,1.490000079,0.74132981,59171,270.9073653,0.779775433,0.974142739,0.822112451,0.812210773,0.005786561,0.001553371,0.65968634,0.982932699,1
164719,1536.308,572.9178377,369.5414894,1.550347807,0.764168597,166293,457.9593263,0.818308726,0.990534779,0.876994717,0.799345554,0.003478153,0.000875924,0.638953315,0.99059987,2
80410,1233.037,404.0786746,255.83869,1.579427547,0.774036655,82818,319.9706108,0.681221302,0.970924195,0.664611281,0.791852258,0.005025229,0.001218743,0.627029998,0.990348452,1
73118,1060.231,410.4364911,227.4694997,1.80435835,0.832374463,74002,305.1175659,0.805974427,0.988054377,0.817397247,0.743397755,0.005613344,0.001057515,0.552640222,0.997160998,1
37445,703.374,241.2379712,197.8564002,1.219257861,0.572118387,37798,218.3493869,0.750460959,0.990660882,0.951110722,0.905120308,0.006442462,0.002667208,0.819242772,0.99886819,3
76921,1108.051,387.1340581,254.7372005,1.519738999,0.753011178,78431,312.9518478,0.740023474,0.980747409,0.787290998,0.808381079,0.005032879,0.001325747,0.65347997,0.993118995,1
38025,713.907,245.8047776,197.1753898,1.246630109,0.597105708,38428,220.0339376,0.789588438,0.989512855,0.937552953,0.895157286,0.006464294,0.002560344,0.801306567,0.998932892,3
89817,1219.789,421.6890333,271.8926923,1.550939195,0.764376131,91438,338.1694194,0.796610169,0.982272141,0.7585758,0.801940275,0.00469498,0.001197793,0.643108205,0.997421721,1
43688,763.553,263.2435126,211.4883312,1.244718851,0.595447427,44089,235.8501415,0.781818182,0.990904761,0.941658979,0.895939046,0.006025534,0.00239491,0.802706773,0.999144253,3
31675,657.431,236.7526321,171.2105592,1.3828156,0.690678219,32009,200.8229633,0.740935673,0.989565435,0.92092896,0.848239622,0.007474432,0.002386889,0.719510457,0.994950284,3
56525,872.803,320.9125419,225.0322995,1.426073247,0.712938806,57058,268.2719987,0.786511382,0.990658628,0.932433728,0.835966077,0.005677356,0.001710332,0.698839281,0.996596003,3
64382,990.697,362.7910489,226.5021242,1.601711464,0.78115897,65321,286.3105104,0.78629702,0.985624837,0.824313917,0.789188463,0.005634976,0.001348326,0.622818431,0.99757542,1
36540,710.343,239.1149396,195.1000903,1.225601378,0.578156383,37058,215.694629,0.751635331,0.986021912,0.910001686,0.902054173,0.006543923,0.002672689,0.81370173,0.997273962,3
38554,709.931,252.7970964,194.4687204,1.299937059,0.638926226,38842,221.5591962,0.773865917,0.992585346,0.961273624,0.876430937,0.006556962,0.002386455,0.768131188,0.998522197,3
50552,813.194,289.6649456,222.4757365,1.302006907,0.640395779,50884,253.7021984,0.768501064,0.993475356,0.96063825,0.875847086,0.005730039,0.002079939,0.767108117,0.998780067,3
68843,1102.682,371.9794475,236.3442579,1.573888237,0.772208566,70506,296.0635573,0.775259009,0.976413355,0.71149046,0.795913751,0.005403301,0.001337528,0.633478699,0.997024673,1
47406,803.384,281.5049052,215.0450278,1.309050984,0.645320208,48073,245.6810816,0.804364056,0.986125268,0.922989626,0.872741743,0.00593817,0.002125081,0.76167815,0.997075531,3
63052,960.073,345.3442182,233.1329454,1.481318814,0.737749909,63868,283.3377839,0.81346923,0.987223649,0.859607544,0.820450348,0.005477133,0.001530884,0.673138773,0.997133129,1
54522,897.406,340.0239169,204.4497627,1.6631172,0.799037995,55225,263.4759315,0.690492775,0.987270258,0.850753422,0.774874703,0.006236453,0.001386894,0.600430805,0.998586799,1
58857,953.918,319.2300624,235.8839231,1.353335396,0.673798509,59856,273.7499952,0.771945701,0.983309944,0.812804124,0.857532004,0.005423825,0.001809201,0.735361138,0.995190257,1
61576,938.472,339.9676898,231.3110075,1.469742808,0.732849154,62280,280.0017825,0.783748695,0.988696211,0.878574711,0.823612922,0.005521107,0.001567107,0.678338246,0.996982759,1
34253,672.539,228.0042799,191.3685323,1.191440814,0.543637825,34556,208.8355193,0.792893519,0.991231624,0.951641846,0.915928067,0.006656476,0.002889812,0.838924223,0.99952856,3
73664,1072.943,383.1261626,245.8605848,1.558306562,0.766937122,74759,306.2546617,0.79526709,0.985352934,0.804103329,0.799357213,0.005200996,0.001309875,0.638971954,0.99571419,1
57929,917.333,330.4535312,223.8870374,1.475983313,0.735509477,58707,271.5833087,0.799152963,0.986747747,0.865071216,0.821850224,0.005704458,0.001605332,0.675437791,0.996934909,1
172941,1635.318,643.132308,347.714665,1.849597882,0.841242452,175771,469.2497417,0.721399074,0.983899506,0.812649731,0.729631735,0.003718796,0.000650125,0.532362469,0.984656495,2
45037,782.176,255.5774683,224.6429349,1.137705348,0.476891438,45554,239.4637538,0.791163812,0.988650832,0.925060944,0.936951741,0.005674833,0.00269775,0.877878564,0.998767137,3
50166,893.846,313.0215817,204.6558146,1.529502508,0.756661043,51209,252.7317451,0.7625171,0.979632486,0.789030763,0.807393994,0.006239716,0.001635636,0.651885062,0.997059837,1
200714,1688.8,612.1030514,420.6495529,1.455137768,0.726449214,203767,505.5264602,0.711860319,0.985017201,0.884364069,0.825884561,0.003049628,0.000875193,0.682085309,0.992528094,2
36137,703.387,240.4936544,191.5025775,1.255824634,0.604915692,36540,214.5018821,0.781239191,0.988970991,0.917853324,0.891923251,0.006655053,0.002598012,0.795527086,0.999042512,3
41251,743.017,250.6483104,209.9098243,1.194076129,0.546487069,41836,229.1776701,0.793715847,0.986016828,0.938959465,0.914339577,0.006076175,0.002619631,0.836016862,0.998267778,3
52345,839.624,289.346965,230.7840721,1.253756216,0.603182474,52832,258.1622048,0.762601981,0.990782102,0.933072479,0.892223648,0.005527691,0.002160819,0.796063039,0.998068983,3
80451,1122.763,414.4390978,248.1946222,1.669814979,0.800847193,81753,320.0521748,0.814809188,0.984073979,0.801982933,0.772253816,0.005151447,0.001130184,0.596375957,0.995837505,1
85567,1156.399,415.4865841,262.769763,1.581181105,0.774610475,86970,330.0716409,0.711575884,0.983868,0.804082768,0.794421898,0.004855687,0.001192986,0.631106153,0.997893124,1
205889,1779.422,687.7230434,384.4723515,1.788745122,0.829133175,208651,512.0019694,0.786183959,0.986762584,0.817118601,0.744488605,0.003340261,0.000632984,0.554263283,0.991435744,2
91233,1271.386,440.8110544,264.470605,1.666767671,0.800027268,93179,340.8246813,0.684008097,0.979115466,0.709262454,0.773176348,0.004831706,0.00106511,0.597801665,0.99639649,1
68823,1054.403,368.6293354,239.0642829,1.54196742,0.761195798,70191,296.0205486,0.705153689,0.980510322,0.777911511,0.803030362,0.005356194,0.001373928,0.644857762,0.994349659,1
38792,718.64,242.7816822,203.6017906,1.192433925,0.544715524,39186,222.2420042,0.760985562,0.989945389,0.943907119,0.915398568,0.00625855,0.002710781,0.837954538,0.999205418,3
78823,1085.724,413.4667496,243.7606856,1.696199486,0.807729478,79895,316.7973495,0.751124452,0.986582389,0.840279848,0.766197886,0.005245509,0.001115145,0.5870592,0.995769514,1
